Fly_ID,Species,Population,Latitude,Longitude,Year_start,Year_end,Temperature,Vial,Replicate,Sex,Thorax_length,l2,l3p,l3d,lpd,l3,w1,w2,w3,wing_loading,Asymmetry_l2,Asymmetry_l3p,Asymmetry_l3d,Asymmetry_lpd,Asymmetry_l3,Asymmetry_w1,Asymmetry_w2,Asymmetry_w3,Wing_area,Wing_shape,Wing_vein,Asymmetry_wing_area,Asymmetry_wing_shape,Asymmetry_wing_vein
1395,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,4,2,male,1.137,1.82,0.622,1.503,2.125,2.125,0.927,1.271,1.098,1.869,0.02,0.002,0.001,0.001,0.001,0.015,0.002,0.004,0.985,2.294,2.417,0.015,0.038,0.009
1396,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,4,3,female,1.253,2.005,0.666,1.648,2.314,2.313,1.045,1.426,1.214,1.846,0.007,0.011,0.003,0.009,0.008,0.003,0.018,0.013,1.208,2.214,2.477,0.008,0.001,0.045
1397,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,4,3,male,1.125,1.792,0.599,1.493,2.092,2.092,0.939,1.3,1.069,1.860,0.032,0.001,0.023,0.024,0.023,0.004,0.022,0.002,0.982,2.227,2.49,0.015,0.015,0.034
1398,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,5,1,female,1.261,1.99,0.638,1.667,2.305,2.305,1.028,1.432,1.175,1.827,0.025,0.004,0.006,0.009,0.009,0.018,0.023,0.022,1.185,2.242,2.613,0.025,0.03,0.007
1399,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,5,1,male,1.164,1.852,0.612,1.536,2.148,2.148,0.992,1.342,1.147,1.845,0.009,0.014,0.008,0.022,0.022,0.002,0.004,0.01,1.065,2.165,2.51,0.013,0.018,0.044
1400,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,5,2,female,1.238,1.956,0.654,1.626,2.28,2.279,1.002,1.384,1.159,1.840,0.015,0.013,0.02,0.008,0.009,0.003,0.022,0.035,1.141,2.275,2.489,0.008,0.002,0.08
1401,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,5,2,male,1.142,1.838,0.621,1.519,2.141,2.14,0.956,1.312,1.108,1.874,0.045,0.021,0.009,0.012,0.012,0.017,0.007,0.004,1.023,2.238,2.446,0.012,0.052,0.097
1402,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,5,3,female,1.252,2.011,0.641,1.691,2.332,2.331,1.014,1.437,1.168,1.861,0.008,0.002,0.004,0.006,0.006,0.004,0.001,0.005,1.182,2.299,2.638,0.008,0.003,0.002
1403,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,5,3,male,1.146,1.808,0.625,1.481,2.106,2.106,0.92,1.286,1.069,1.838,0.001,0.016,0.021,0.004,0.005,0.007,0.002,0.004,0.968,2.29,2.369,0.005,0.023,0.094
1404,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,6,1,female,1.205,1.961,0.657,1.632,2.289,2.289,0.984,1.388,1.139,1.899,0.0,0.001,0.026,0.025,0.025,0.027,0.029,0.008,1.127,2.325,2.486,0.043,0.038,0.043
1405,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,6,1,male,1.149,1.827,0.633,1.492,2.125,2.124,0.957,1.319,1.082,1.848,0.046,0.064,0.028,0.036,0.035,0.004,0.047,0.044,1.016,2.219,2.364,0.013,0.046,0.283
1406,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,6,2,female,1.239,1.984,0.664,1.644,2.308,2.307,1.054,1.454,1.183,1.861,0.018,0.006,0.001,0.005,0.003,0.015,0.033,0.008,1.215,2.189,2.475,0.019,0.028,0.024
1407,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,6,2,male,1.126,1.82,0.617,1.505,2.122,2.121,0.937,1.289,1.093,1.884,0.02,0.0,0.049,0.049,0.048,0.016,0.0,0.038,0.994,2.264,2.438,0.039,0.013,0.079
1408,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,6,3,female,1.294,1.996,0.686,1.636,2.322,2.322,1.067,1.469,1.206,1.795,0.014,0.002,0.013,0.011,0.011,0.017,0.018,0.003,1.238,2.177,2.384,0.026,0.024,0.026
1409,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,6,3,male,1.151,1.796,0.621,1.47,2.091,2.09,0.939,1.3,1.073,1.816,0.013,0.026,0.022,0.005,0.003,0.008,0.009,0.006,0.981,2.225,2.369,0.01,0.016,0.135
1410,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,7,1,female,1.235,2.016,0.687,1.623,2.31,2.309,1.031,1.458,1.18,1.869,0.003,0.015,0.017,0.001,0.002,0.009,0.011,0.014,1.191,2.239,2.364,0.009,0.021,0.076
1411,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,7,1,male,1.166,1.774,0.598,1.477,2.075,2.074,0.918,1.272,1.053,1.779,0.03,0.02,0.023,0.043,0.043,0.023,0.039,0.002,0.951,2.26,2.469,0.044,0.01,0.044
1412,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,7,2,female,1.249,1.964,0.651,1.619,2.269,2.269,0.984,1.394,1.129,1.817,0.05,0.001,0.062,0.06,0.06,0.004,0.027,0.009,1.116,2.306,2.489,0.034,0.052,0.099
1413,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,7,2,male,1.143,1.791,0.607,1.505,2.112,2.111,0.96,1.291,1.103,1.847,0.024,0.001,0.066,0.068,0.067,0.009,0.018,0.008,1.014,2.197,2.481,0.042,0.049,0.105
1414,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,7,3,female,1.248,1.993,0.655,1.644,2.299,2.298,1.025,1.441,1.17,1.842,0.019,0.005,0.017,0.022,0.023,0.012,0.008,0.013,1.178,2.243,2.513,0.002,0.049,0.007
1415,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,7,3,male,1.140,1.876,0.638,1.531,2.17,2.169,0.943,1.329,1.095,1.902,0.011,0.012,0.011,0.023,0.024,0.014,0.037,0.009,1.023,2.3,2.401,0.026,0.009,0.028
1416,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,8,1,female,1.236,1.99,0.681,1.646,2.327,2.327,1.035,1.456,1.169,1.883,0.009,0.019,0.022,0.004,0.003,0.051,0.055,0.01,1.205,2.248,2.42,0.061,0.108,0.1
1417,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,8,1,male,1.138,1.843,0.63,1.499,2.128,2.127,0.96,1.313,1.113,1.869,0.007,0.001,0.027,0.027,0.027,0.005,0.032,0.033,1.021,2.214,2.38,0.018,0.017,0.039
1418,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,8,2,female,1.242,2.053,0.704,1.668,2.372,2.372,1.051,1.484,1.188,1.910,0.005,0.026,0.001,0.025,0.025,0.019,0.023,0.023,1.246,2.258,2.369,0.009,0.065,0.089
1419,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,8,2,male,1.124,1.817,0.626,1.501,2.127,2.126,0.953,1.318,1.084,1.892,0.021,0.014,0.021,0.035,0.036,0.028,0.013,0.046,1.013,2.231,2.397,0.047,0.028,0.02
1420,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,8,3,female,1.224,1.947,0.639,1.626,2.265,2.265,1.019,1.418,1.17,1.851,0.017,0.012,0.067,0.055,0.055,0.029,0.013,0.01,1.155,2.221,2.545,0.061,0.009,0.153
1421,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,8,3,male,1.160,1.845,0.621,1.523,2.144,2.144,0.995,1.362,1.123,1.848,0.01,0.004,0.011,0.006,0.005,0.042,0.035,0.04,1.066,2.155,2.452,0.048,0.086,0.034
1422,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,9,1,female,1.240,2.023,0.702,1.634,2.336,2.336,1.042,1.434,1.219,1.884,0.038,0.019,0.008,0.011,0.011,0.017,0.037,0.024,1.216,2.243,2.33,0.026,0.026,0.075
1423,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,9,1,male,1.136,1.784,0.605,1.469,2.074,2.073,0.946,1.293,1.089,1.824,0.024,0.019,0.014,0.033,0.035,0.003,0.006,0.022,0.981,2.19,2.431,0.02,0.03,0.053
1424,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,9,2,female,1.226,2.007,0.676,1.636,2.311,2.311,1.021,1.412,1.189,1.886,0.01,0.013,0.004,0.017,0.017,0.032,0.04,0.009,1.18,2.264,2.422,0.046,0.054,0.041
1425,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,9,2,male,1.100,1.773,0.617,1.455,2.072,2.072,0.956,1.299,1.082,1.883,0.02,0.008,0.006,0.002,0.003,0.009,0.017,0.007,0.99,2.168,2.358,0.011,0.017,0.04
1426,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,9,3,female,1.236,2.016,0.665,1.648,2.313,2.312,1.028,1.426,1.183,1.871,0.019,0.003,0.035,0.039,0.038,0.026,0.029,0.014,1.188,2.249,2.481,0.05,0.02,0.041
1427,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,9,3,male,1.151,1.859,0.679,1.491,2.17,2.17,0.954,1.315,1.096,1.884,0.054,0.039,0.012,0.027,0.027,0.006,0.022,0.043,1.035,2.274,2.2,0.006,0.043,0.144
1428,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,10,1,female,1.254,1.999,0.724,1.572,2.295,2.295,1.023,1.42,1.187,1.830,0.027,0.015,0.024,0.01,0.009,0.007,0.027,0.009,1.173,2.244,2.173,0.013,0.007,0.078
1429,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,10,1,male,1.146,1.808,0.607,1.501,2.107,2.106,0.952,1.313,1.093,1.837,0.0,0.015,0.027,0.012,0.013,0.006,0.004,0.002,1.002,2.212,2.475,0.0,0.028,0.106
1430,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,10,2,female,1.188,2.024,0.685,1.666,2.351,2.35,1.023,1.455,1.178,1.978,0.031,0.011,0.022,0.011,0.01,0.017,0.01,0.008,1.203,2.296,2.434,0.025,0.028,0.071
1431,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,10,2,male,1.138,1.818,0.609,1.517,2.127,2.127,0.973,1.337,1.103,1.869,0.006,0.013,0.008,0.021,0.021,0.022,0.04,0.009,1.034,2.186,2.489,0.013,0.071,0.04
1432,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,10,3,female,1.230,1.96,0.68,1.628,2.307,2.307,1.016,1.395,1.19,1.875,0.062,0.021,0.033,0.054,0.054,0.012,0.01,0.049,1.172,2.271,2.395,0.041,0.026,0.025
1433,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,20,10,3,male,1.149,1.832,0.636,1.496,2.131,2.131,0.931,1.305,1.081,1.854,0.011,0.022,0.007,0.014,0.014,0.025,0.024,0.014,0.991,2.291,2.352,0.02,0.077,0.092
1434,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,1,1,female,1.160,1.84,0.624,1.523,2.146,2.146,0.935,1.298,1.077,1.850,0.02,0.019,0.013,0.031,0.031,0.006,0.006,0.019,1.003,2.296,2.444,0.008,0.048,0.054
1435,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,1,1,male,1.090,1.704,0.578,1.412,1.99,1.989,0.906,1.237,1.033,1.825,0.008,0.034,0.011,0.023,0.024,0.018,0.001,0.032,0.901,2.196,2.444,0.007,0.07,0.163
1436,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,1,2,female,1.157,1.846,0.639,1.495,2.133,2.133,0.958,1.325,1.086,1.843,0.005,0.003,0.025,0.022,0.022,0.015,0.005,0.021,1.021,2.228,2.341,0.005,0.058,0.05
1437,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,1,2,male,1.106,1.701,0.558,1.451,2.008,2.007,0.903,1.253,1.016,1.815,0.014,0.017,0.013,0.03,0.029,0.011,0.002,0.004,0.906,2.224,2.602,0.024,0.005,0.056
1438,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,1,3,female,1.181,1.881,0.665,1.547,2.213,2.213,0.979,1.353,1.111,1.874,0.061,0.036,0.023,0.059,0.059,0.02,0.008,0.009,1.083,2.261,2.328,0.007,0.106,0.091
1439,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,1,3,male,1.133,1.717,0.582,1.424,2.005,2.003,0.91,1.255,1.013,1.769,0.002,0.004,0.011,0.007,0.007,0.009,0.022,0.034,0.911,2.203,2.446,0.012,0.014,0.036
1440,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,2,1,female,1.121,1.801,0.646,1.445,2.091,2.09,0.968,1.324,1.091,1.864,0.024,0.003,0.041,0.037,0.036,0.017,0.041,0.001,1.012,2.158,2.238,0.035,0.001,0.074
1441,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,2,1,male,1.069,1.676,0.566,1.397,1.963,1.961,0.898,1.224,1.019,1.834,0.032,0.021,0.006,0.015,0.014,0.027,0.014,0.043,0.88,2.185,2.471,0.033,0.05,0.102
1442,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,2,2,female,1.216,1.835,0.619,1.525,2.145,2.144,0.952,1.331,1.075,1.762,0.017,0.017,0.02,0.003,0.003,0.002,0.001,0.003,1.02,2.252,2.462,0.001,0.008,0.1
1443,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,2,2,male,1.096,1.711,0.57,1.422,1.991,1.991,0.905,1.249,1.015,1.817,0.001,0.019,0.001,0.018,0.018,0.011,0.012,0.026,0.9,2.201,2.497,0.003,0.047,0.085
1444,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,2,3,female,1.096,1.769,0.639,1.474,2.113,2.112,0.945,1.311,1.061,1.926,0.035,0.005,0.016,0.011,0.011,0.022,0.04,0.02,0.998,2.235,2.309,0.018,0.064,0.043
1445,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,2,3,male,1.106,1.684,0.546,1.428,1.974,1.972,0.882,1.227,1.004,1.782,0.004,0.001,0.004,0.005,0.003,0.025,0.026,0.02,0.869,2.237,2.618,0.023,0.067,0.003
1446,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,3,1,female,1.203,1.868,0.617,1.549,2.165,2.165,0.988,1.347,1.14,1.801,0.023,0.015,0.004,0.019,0.019,0.015,0.017,0.005,1.07,2.191,2.513,0.026,0.014,0.055
1447,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,3,1,male,1.091,1.734,0.603,1.426,2.029,2.027,0.922,1.251,1.049,1.858,0.015,0.001,0.028,0.03,0.029,0.016,0.022,0.007,0.935,2.199,2.367,0.03,0.007,0.043
1448,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,3,2,female,1.195,1.898,0.647,1.571,2.219,2.218,0.972,1.356,1.12,1.856,0.016,0.01,0.006,0.005,0.006,0.027,0.027,0.011,1.078,2.281,2.428,0.027,0.07,0.047
1449,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,3,2,male,1.128,1.727,0.596,1.402,1.998,1.998,0.889,1.229,1.032,1.772,0.011,0.01,0.028,0.038,0.038,0.015,0.013,0.002,0.888,2.249,2.352,0.032,0.005,0.008
1450,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,3,3,female,1.172,1.798,0.579,1.523,2.102,2.102,0.928,1.285,1.057,1.793,0.016,0.004,0.048,0.052,0.053,0.011,0.017,0.007,0.975,2.266,2.63,0.036,0.03,0.065
1451,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,3,3,male,1.099,1.649,0.562,1.393,1.955,1.954,0.881,1.212,0.998,1.777,0.042,0.013,0.006,0.019,0.019,0.013,0.0,0.004,0.86,2.219,2.481,0.004,0.054,0.047
1452,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,4,1,female,1.183,1.863,0.639,1.532,2.171,2.17,0.972,1.353,1.097,1.834,0.023,0.034,0.002,0.032,0.032,0.011,0.022,0.002,1.055,2.231,2.399,0.027,0.008,0.131
1453,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,4,1,male,1.126,1.683,0.588,1.378,1.966,1.965,0.892,1.215,1.023,1.744,0.019,0.018,0.001,0.019,0.019,0.019,0.018,0.011,0.876,2.204,2.343,0.027,0.026,0.07
1454,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,4,2,female,1.181,1.836,0.598,1.542,2.14,2.139,0.955,1.333,1.086,1.812,0.005,0.008,0.028,0.037,0.036,0.008,0.002,0.012,1.021,2.24,2.579,0.026,0.019,0.012
1455,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,4,2,male,1.095,1.72,0.604,1.449,2.053,2.052,0.942,1.268,1.07,1.873,0.03,0.01,0.023,0.015,0.014,0.013,0.009,0.006,0.966,2.18,2.399,0.007,0.045,0.078
1456,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,4,3,female,1.163,1.804,0.595,1.533,2.128,2.127,0.946,1.313,1.073,1.829,0.041,0.0,0.028,0.027,0.028,0.001,0.022,0.003,1.007,2.247,2.576,0.012,0.032,0.047
1457,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,4,3,male,1.070,1.59,0.533,1.316,1.849,1.848,0.843,1.132,0.98,1.727,0.002,0.01,0.013,0.003,0.003,0.002,0.009,0.008,0.779,2.192,2.468,0.003,0.002,0.071
1458,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,5,1,female,1.178,1.777,0.605,1.497,2.101,2.1,0.94,1.313,1.04,1.783,0.009,0.011,0.033,0.022,0.023,0.048,0.052,0.028,0.987,2.235,2.476,0.061,0.09,0.1
1459,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,5,1,male,1.093,1.668,0.589,1.378,1.967,1.966,0.886,1.204,1.02,1.800,0.007,0.008,0.021,0.029,0.028,0.003,0.03,0.006,0.87,2.22,2.339,0.015,0.024,0.004
1460,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,5,2,female,1.194,1.847,0.615,1.546,2.161,2.16,0.93,1.325,1.049,1.810,0.001,0.027,0.003,0.031,0.03,0.021,0.038,0.017,1.004,2.324,2.512,0.037,0.02,0.105
1461,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,5,2,male,1.112,1.724,0.574,1.427,2.0,1.999,0.901,1.24,1.027,1.797,0.007,0.031,0.028,0.003,0.001,0.029,0.015,0.029,0.9,2.22,2.491,0.029,0.073,0.183
1462,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,5,3,female,1.237,1.899,0.626,1.567,2.193,2.193,0.975,1.35,1.12,1.773,0.044,0.01,0.01,0.02,0.02,0.004,0.003,0.033,1.069,2.249,2.503,0.005,0.03,0.024
1463,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,5,3,male,1.047,1.677,0.571,1.383,1.954,1.953,0.872,1.215,1.001,1.865,0.016,0.014,0.014,0.028,0.03,0.02,0.049,0.013,0.852,2.24,2.422,0.033,0.017,0.035
1464,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,6,1,female,1.230,1.914,0.642,1.57,2.211,2.21,0.998,1.382,1.134,1.797,0.032,0.005,0.025,0.02,0.018,0.024,0.013,0.042,1.103,2.215,2.447,0.036,0.035,0.058
1465,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,6,1,male,1.146,1.71,0.588,1.438,2.025,2.024,0.896,1.222,1.025,1.766,0.033,0.024,0.047,0.024,0.022,0.05,0.027,0.04,0.907,2.26,2.447,0.06,0.102,0.18
1466,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,6,2,female,1.254,1.875,0.625,1.563,2.188,2.188,0.96,1.325,1.116,1.744,0.016,0.011,0.01,0.001,0.001,0.009,0.006,0.021,1.051,2.278,2.503,0.01,0.02,0.06
1467,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,6,2,male,1.120,1.676,0.546,1.405,1.951,1.95,0.88,1.203,1.011,1.742,0.049,0.026,0.023,0.049,0.05,0.051,0.054,0.043,0.858,2.218,2.573,0.072,0.072,0.08
1468,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,6,3,female,1.211,1.861,0.637,1.527,2.164,2.164,0.968,1.35,1.091,1.787,0.058,0.025,0.019,0.045,0.045,0.016,0.027,0.023,1.047,2.235,2.4,0.039,0.01,0.064
1469,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,6,3,male,1.079,1.684,0.564,1.403,1.967,1.967,0.88,1.216,1.005,1.823,0.018,0.004,0.01,0.008,0.007,0.005,0.002,0.023,0.865,2.236,2.488,0.008,0.005,0.035
1470,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,7,1,female,1.199,1.877,0.624,1.544,2.168,2.168,0.959,1.358,1.093,1.808,0.01,0.006,0.012,0.006,0.006,0.0,0.008,0.01,1.04,2.261,2.474,0.003,0.006,0.043
1471,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,7,1,male,1.107,1.651,0.573,1.369,1.941,1.94,0.904,1.237,1.004,1.751,0.013,0.009,0.003,0.006,0.005,0.007,0.012,0.022,0.876,2.147,2.391,0.005,0.022,0.043
1472,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,7,2,female,1.196,1.81,0.613,1.53,2.144,2.143,0.944,1.31,1.071,1.792,0.004,0.005,0.03,0.035,0.035,0.006,0.01,0.038,1.011,2.27,2.494,0.01,0.052,0.029
1473,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,7,2,male,1.088,1.687,0.551,1.414,1.964,1.964,0.892,1.212,1.021,1.805,0.0,0.017,0.003,0.014,0.014,0.006,0.026,0.029,0.876,2.202,2.568,0.012,0.001,0.085
1474,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,7,3,female,1.148,1.795,0.589,1.51,2.099,2.098,0.923,1.277,1.056,1.827,0.016,0.012,0.009,0.003,0.002,0.007,0.007,0.028,0.968,2.274,2.563,0.006,0.019,0.068
1475,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,7,3,male,1.123,1.699,0.583,1.444,2.023,2.022,0.899,1.204,1.051,1.801,0.012,0.009,,,,0.022,0.019,0.021,0.92,2.222,2.494,,,
1476,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,8,1,female,1.215,1.89,0.654,1.519,2.173,2.173,0.944,1.325,1.086,1.789,0.021,0.003,0.011,0.014,0.015,0.008,0.01,0.006,1.025,2.301,2.325,0.016,0.004,0.006
1477,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,8,1,male,1.097,1.67,0.571,1.382,1.953,1.952,0.894,1.216,1.03,1.780,0.025,0.012,0.025,0.013,0.012,0.019,0.004,0.013,0.872,2.185,2.42,0.013,0.06,0.095
1478,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,8,2,female,1.178,1.84,0.625,1.522,2.146,2.146,0.956,1.327,1.082,1.821,0.017,0.017,0.005,0.022,0.023,0.016,0.001,0.031,1.026,2.244,2.437,0.028,0.014,0.058
1479,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,8,2,male,1.080,1.622,0.546,1.37,1.917,1.915,0.845,1.176,0.952,1.774,0.036,0.044,0.03,0.015,0.016,0.023,0.024,0.017,0.81,2.265,2.514,0.029,0.043,0.258
1480,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,8,3,female,1.192,1.866,0.633,1.543,2.176,2.176,0.956,1.338,1.095,1.826,0.01,0.006,0.014,0.007,0.007,0.005,0.027,0.007,1.039,2.277,2.438,0.002,0.019,0.045
1481,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,8,3,male,1.095,1.666,0.576,1.377,1.952,1.951,0.881,1.186,1.017,1.782,0.021,0.024,0.025,0.0,0.002,0.041,0.06,0.036,0.859,2.217,2.391,0.041,0.101,0.143
1482,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,9,1,female,1.195,1.813,0.61,1.529,2.138,2.138,0.937,1.297,1.059,1.790,0.025,0.018,0.004,0.015,0.015,0.007,0.004,0.019,1.001,2.284,2.507,0.015,0.001,0.081
1483,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,9,1,male,1.103,1.71,0.593,1.425,2.017,2.017,0.869,1.218,0.994,1.828,0.026,0.011,0.017,0.028,0.028,0.003,0.02,0.002,0.876,2.322,2.404,0.015,0.024,0.016
1484,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,9,2,female,1.172,1.873,0.629,1.542,2.171,2.17,0.992,1.373,1.121,1.852,0.031,0.015,0.004,0.011,0.01,0.011,0.017,0.036,1.076,2.189,2.454,0.017,0.014,0.065
1485,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,9,2,male,1.122,1.687,0.565,1.405,1.97,1.969,0.865,1.209,0.994,1.755,0.006,0.017,0.019,0.001,0.001,0.013,0.005,0.036,0.852,2.275,2.489,0.013,0.033,0.109
1486,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,9,3,female,1.193,1.839,0.643,1.531,2.173,2.173,0.97,1.344,1.087,1.822,0.026,0.014,0.025,0.039,0.038,0.041,0.057,0.023,1.055,2.24,2.38,0.063,0.055,0.013
1487,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,9,3,male,1.130,1.724,0.549,1.467,2.015,2.015,0.93,1.264,1.045,1.783,0.075,0.039,0.015,0.055,0.055,0.022,0.033,0.034,0.937,2.166,2.677,0.048,0.008,0.163
1488,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,10,1,female,1.184,1.832,0.646,1.496,2.141,2.14,0.975,1.344,1.093,1.808,0.002,0.012,0.021,0.008,0.008,0.004,0.012,0.014,1.043,2.195,2.315,0.0,0.017,0.076
1489,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,10,1,male,1.114,1.696,0.618,1.415,2.033,2.031,0.93,1.247,1.043,1.824,0.017,0.018,0.0,0.018,0.019,0.034,0.045,0.02,0.945,2.185,2.29,0.043,0.059,0.067
1490,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,10,2,female,1.221,1.823,0.624,1.55,2.173,2.173,0.982,1.339,1.106,1.780,0.037,0.009,0.04,0.031,0.031,0.024,0.017,0.044,1.067,2.213,2.486,0.041,0.023,0.1
1491,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,10,2,male,1.106,1.723,0.604,1.435,2.039,2.038,0.916,1.246,1.042,1.843,0.018,0.03,0.007,0.024,0.024,0.005,0.004,0.007,0.933,2.226,2.377,0.016,0.014,0.13
1492,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,10,3,female,1.183,1.85,0.609,1.573,2.183,2.182,0.988,1.358,1.115,1.845,0.012,0.008,0.03,0.021,0.022,0.015,0.022,0.01,1.077,2.21,2.583,0.027,0.011,0.083
1493,D.buzzatii,Oxford_Downs,-21.77,148.85,1994,1994,25,10,3,male,1.057,1.707,0.589,1.396,1.985,1.984,0.907,1.236,1.047,1.877,0.02,0.001,0.013,0.012,0.012,0.024,0.036,0.023,0.9,2.188,2.367,0.018,0.071,0.026
